3325,NOE,Ferschnitz
3331,NOE,Kematen
3332,NOE,Rosenau am Sonntagberg
3333,NOE,Böhlerwerk
3334,OOE,Gaflenz
3335,OOE,Weyer
3340,NOE,Waidhofen an der Ybbs
3341,NOE,Ybbsitz
3342,NOE,Opponitz
3343,NOE,Hollenstein an der Ybbs
3344,NOE,St. Georgen am Reith
3345,NOE,Göstling an der Ybbs
3350,NOE,Haag
3351,NOE,Weistrach
3352,NOE,St. Peter in der Au
3353,NOE,Seitenstetten
3354,NOE,Wolfsbach
3355,NOE,Ertl
3356,NOE,Biberbach
3361,NOE,Aschbach Markt
3362,NOE,Mauer-Öhling
3363,NOE,Ulmerfeld-Hausmening
3364,NOE,Neuhofen an der Ybbs
3365,NOE,Allhartsberg
3366,NOE,Kühberg
3370,NOE,Ybbs an der Donau
3371,NOE,Neumarkt an der Ybbs
3372,NOE,Blindenmarkt
3373,NOE,Kemmelbach
3374,NOE,Säusenstein
3375,NOE,Krummnußbaum
3376,NOE,St. Martin-Karlsbach
3380,NOE,Pöchlarn
3381,NOE,Golling
3382,NOE,Loosdorf
3383,NOE,Hürm
3384,NOE,Groß Sierning
3385,NOE,Prinzersdorf
3386,NOE,Hafnerbach
3387,NOE,Groß Sierning
3388,NOE,Markersdorf an der Pielach
3390,NOE,Melk
3392,NOE,Schönbühel an der Donau
3393,NOE,Matzleinsdorf
3400,NOE,Klosterneuburg
3402,NOE,Klosterneuburg
3403,NOE,Klosterneuburg
3404,NOE,Klosterneuburg
3413,NOE,Hintersdorf
3420,NOE,Kritzendorf
3421,NOE,Höflein an der Donau
3422,NOE,Greifenstein
3423,NOE,St. Andrä-Wördern
3424,NOE,Zeiselmauer
3425,NOE,Langenlebarn
3426,NOE,Muckendorf-Wipfing
3430,NOE,Tulln an der Donau
3433,NOE,Königstetten
3434,NOE,Tulbing
3435,NOE,Zwentendorf an der Donau
3441,NOE,Judenau
3442,NOE,Langenrohr
3443,NOE,Sieghartskirchen
3451,NOE,Michelhausen
3452,NOE,Atzenbrugg
3454,NOE,Sitzenberg-Reidling
3455,NOE,Heiligeneich
3462,NOE,Absdorf
3463,NOE,Stetteldorf am Wagram
3464,NOE,Hausleiten
3465,NOE,Königsbrunn am Wagram
3470,NOE,Kirchberg am Wagram
3471,NOE,Großriedenthal
3472,NOE,Hohenwarth
3473,NOE,Mühlbach am Manhartsberg
3474,NOE,Altenwörth
3481,NOE,Fels am Wagram
3482,NOE,Gösing am Wagram
3483,NOE,Feuersbrunn
3484,NOE,Grafenwörth
3485,NOE,Haitzendorf
3491,NOE,Straß im Straßertale
3492,NOE,Etsdorf am Kamp
3493,NOE,Hadersdorf am Kamp
3494,NOE,Gedersdorf
3495,NOE,Rohrendorf bei Krems
3500,NOE,Krems an der Donau
3501,NOE,Krems-Lerchenfeld
3502,NOE,Krems-Lerchenfeld
3503,NOE,Krems-Rehberg
3504,NOE,Krems-Stein
3506,NOE,Krems-Hollenburg
3507,NOE,Krems-Mitterau
3508,NOE,Paudorf
3509,NOE,Krems
